id,price,moonRank,💎 score (%),storeURL,Background,Clothes,Eyebrows,Eyes,Face Accessory,Glasses,Hair,Head Accessory,Mouth,Skin
8440,0.37,6763,69.24,https://solanart.io/nft/GwQgYVLik1DZ4o1E9vJza7rULHvtUPLNEwGCVC4CQVEF,Grey,Turtleneck,Thin,Teal,,Monocle Solana,Bob Brown,,Black,White
8447,2.49,1659,69.14,https://magiceden.io/item-details/9Br54W4wPBhGJhu9UmKFMX1V3XYyFWNHLq4TYp83TowB,Teal Flat,Tshirt,Small,Teal,,,Ponytail Teal,Butterflies,Pink,Cyborg
8452,0.5,6500,69.02,https://solanart.io/nft/8ApDHU87tijXo5o1eaPr8MfiSEtFDGTsoq3T3ziAyCYG,Yellow,Turtleneck,Small,Teal,,Monocle Regular,Bob White,,Pink,White
8460,3,4092,53.98,https://magiceden.io/item-details/66CLLdEiiWyPh24CMg16Wvd4BF1aULDud45Befu9kmtt,Teal,Bandages,Thin,Teal,,Monocle Regular,Ponytail Brown,,Black,Black
8465,0.2,6230,73.14,https://magiceden.io/item-details/65KAYBz3q4a5AzhMZUWXMD2r4yvkbYTL3Cx9BeYCGUTY,Blue,Tshirt,Arched,Teal,,Monocle Solana,Ponytail Black,Top Hat,Pink,White
8468,0.24,6012,73.64,https://magiceden.io/item-details/8X2aQX2gh97AvGkHxvuA3S3VVVf5bnjMxaC42Aesc8Cj,Green,Tank Top,Thin,Teal,,,Ponytail White,Clouds,Pink,White
8475,2,4608,61.85,https://solanart.io/nft/3rK1MzEt2XR9Ere6sTd2QSsiY5PDURoysbn6aE9Gp1o8,Purple,Tshirt,Small,White,,,Ponytail Black,,Black Fangs,White
8477,0.25,7329,68.1,https://magiceden.io/item-details/674xS9RoYANwFuQmEn22fU577M6bw5fJ3ZaMvNAx9f1F,Purple Flat,Tshirt,Thin,Teal,,,Bob Brown,Top Hat,Black,White
8479,0.55,4963,74.88,https://magiceden.io/item-details/7zZxbWLbLUDUvCEbt7eZfkfbEBMiUYVZpCbq5XXsrLb8,Beige,Bandages,Arched,Teal,,,Ponytail Black,Helix Hat,Pink Fangs,Black
8481,1,7980,57.9,https://magiceden.io/item-details/FuvXeh1hHpM7uhHAwdHJx5rUxiDhouLEnN1FVTmoUry8,Green,Tank Top,Arched,White,,,Ponytail Black,,Pink,Black
8485,0.29,2816,86.36,https://magiceden.io/item-details/4aXRDz3Hu6BKugdKH6yPqs3yyEACqHmK7GgQqoX7RzUD,Pastel,Tshirt,Small,Teal,Gasmask Pink,,Bob Brown,Helix Hat,Pink,Black
8491,0.666,811,90.89,https://solanart.io/nft/FvMTuLoq1iFBWWed1yLXePHP68eg3TN7CTAUB7S2UhMp,Pastel,Bandages,Thin,Teal,,Monocle Regular,Bob Brown,Helix Hat,Pink Fangs,Cyborg
8501,1.2,1630,82.16,https://solanart.io/nft/CBykWYNVicMGs8YbKTMRHbEfqeyi7Xba5Pn1b37jMTBF,Beige,Turtleneck,Small,Blue,Gasmask Pink,Monocle Solana,Bob Black,,Pink,Black
8503,0.5,3039,83.33,https://solanart.io/nft/D6PiGP6brLaWRzg94nwGeysWq1E5UwDT5LjH69rcoGDt,Beige,Turtleneck,Small,Teal,Piercing,,Bob Black,,Black Fangs,White
8529,5,2391,41.01,https://magiceden.io/item-details/2Nz58aDKtE7HjWPNm4DhZ3ZkKJQDGRU81bShVEkhKkXq,Solana1,Bandages,Small,Blue,Gasmask Pink,,Ponytail Black,,Black,White
8532,0.89,7615,60.51,https://magiceden.io/item-details/HqeMvTnbPoXiGxCWY24pQ2H89H1PKe9DjP3qfXLmwp3U,Solana2,Tshirt,Thin,Black,,,Ponytail Black,,Pink,White
8533,5.69,5573,20.96,https://magiceden.io/item-details/bdYBYS6bkRvNpEsywWtQHmMgAaNkWQvhNdgu5xVxJDh,Grey,Tshirt,Small,Purple,Bandaids,,Ponytail Brown,,Pink,Cyborg
8554,0.5,3407,81.81,https://solanart.io/nft/BrwsXEGekhGL36uKK4cwpgpESCosM1MjUCj3B3rUwvZ8,Yellow Flat,Turtleneck,Thin,Blue,,,Ponytail White,Helix Hat,Black,Black
8568,1.5,6415,59.38,https://magiceden.io/item-details/86dnZ7rSh7x6m3doQcEPXFW1LrqU7cUpduBdfcEXL78K,Yellow,Turtleneck,Scar,Purple,,,Ponytail Black,,Black,Black
8571,0.3,374,96.35,https://magiceden.io/item-details/G6k9yevsuzD8zkznmjphM1y4AWCXcQrZpq44EMdZ3ZuU,Green,Tank Top,Scar,Blue,,Monocle Solana,Ponytail Brown,,Black Fangs,Gold
8576,2,8026,47.71,https://solanart.io/nft/9yfe146AyfRTcseyiECEHM64uHyh1jSXHKCN6KAppiLH,Green,Tshirt,Arched,Blue,,,Ponytail Black,Horns,Black,White
8581,0.33,2707,86.41,https://solanart.io/nft/9iDeubRfdkQpC2y2TFisHyzwfzh5xLswDT25urAgZ7b3,Beige,Tank Top,Small,Teal,Facemask,,Bob Black,Helix Hat,Gold,Black
8591,3.3,4426,49.6,https://magiceden.io/item-details/8iXeCFsmtegbsvva6yYqn4KvndGBdMC96NRzX1XxPeBR,Grey,Tshirt,Small,Teal,,,Bob Brown,Bird,Pink,Cyborg
8592,0.3,4452,79.49,https://magiceden.io/item-details/2hQEX86wJ3E2DtUFA83ptouPQV8hQuZp97goYwphEPWn,Solana2,Bandages,Small,Teal,,,Bob Brown,Scribbles,Pink,White
8598,0.5,1610,89.24,https://solanart.io/nft/4U2iMqmxH5ytqH4AWQkWTBcfuoFtzvuYjHQdsq3yd6tA,Grey,Tshirt,Small,Teal,Gasmask Gunmetal,Monocle Regular,Ponytail Black,,Gold,White
8608,0.2,1526,92.59,https://solanart.io/nft/7KdWmHarAsvrpRGC78sQ3xnKw21aogcrSLF81a62FPeh,Teal Flat,Tshirt,Thin,White,,Monocle Regular,Bob Brown,,Gold,White
8637,0.6,4467,76.43,https://solanart.io/nft/AD92oWUAJ6aEBCfiDLuVmc8SXcP2uYSjc2WwWWq2CZMX,Grey,Tshirt,Scar,Teal,,Monocle Regular,Ponytail Brown,Helix Hat,Black,White
8641,0.25,7452,67.59,https://alpha.art/t/GvdqohAT14QpmQMzc7jSL4dgwALRDaY4eZuEUXkdFsTh,Green,Tshirt,Small,Blue,Facemask,,Ponytail Black,,Pink Fangs,White
8646,0.45,1868,88.68,https://alpha.art/t/AXZYRqMDnM7fHeCuBL2t5RFS2U7eEg76xkaBg33fGi6X,Teal Flat,Tank Top,Scar,Teal,,,Bob Brown,Top Hat,Black Fangs,Black
8648,1,444,89.06,https://alpha.art/t/6DepKwmM5uhRgbtZzS8rwGtVckTpiwuaXS4PU3CyUwLH,Solana1,Turtleneck,Arched,White,,Monocle Solana,Ponytail Black,Top Hat,Pink Fangs,Black
8657,1,6839,62.62,https://magiceden.io/item-details/FmuoFfK2tqmmWkm7J9DWoifVwrMLVREAT5kvct7ejEwE,Pastel,Tshirt,Thin,Blue,,,Bob Brown,Mushrooms,Black,White
8665,0.99,6193,65.39,https://solanart.io/nft/6zWueNewWdALn6gdSGM8k7TZenMTdGy44TRVMrZrP8UQ,Solana2,Tank Top,Arched,Teal,,,Bob White,Mushrooms,Pink,White
8668,0.65,1026,90.16,https://magiceden.io/item-details/4fKA15u3o5tfcH2X1PcRkvHAbKb5STCyJZ8iwNwQ9yqe,Teal Flat,Tshirt,Thin,Blue,,,Bob Brown,Halo,Pink Fangs,Cyborg
8670,0.75,723,90.41,https://magiceden.io/item-details/8zWzz6A5Yi9DA22CTXudMVpC31K9DJRgccjbxf1PcXJE,Beige,,Scar,White,,,Bob Black,Horns,Pink,Black
8671,0.99,5775,67.12,https://magiceden.io/item-details/A79jBai6arU8oBDuLAMCsNjMWabuTXfkSvtBPKpYoEU8,Teal Flat,Bandages,Arched,Blue,,,Bob Black,,Pink Fangs,White
8672,1.8,3396,68.86,https://solanart.io/nft/8NLkNHgpYZL7U6cjZu61V69fCbXYKxuNuP72r5Mr52T5,Green,Tshirt,Thin,Blue,Gasmask Pink,,Ponytail Brown,Top Hat,Black,White
8675,1.5,8541,50.58,https://magiceden.io/item-details/BAzmQ3mv7R2Wenh36J9UDEHmtw4VKW57KMP9bkYbHvkN,Green,Turtleneck,Scar,Teal,,,Bob Black,,Pink Fangs,White
8678,1.1899,2812,77.37,https://solanart.io/nft/EUjAJqRirVG3NEjLdgNZ3imJMkG5FeVZmFuzDtXuLc74,Grey,Turtleneck,Thin,Blue,,Monocle Regular,Ponytail Brown,Top Hat,Pink,Blue
8685,2,270,79.78,https://solanart.io/nft/v5sZLz9YkJFeUK5FmTo6CJxWReNzrgyQfUgjkPvYxN1,Purple,Turtleneck,Arched,White,,Glasses Solana,Ponytail Brown,Halo,Pink,White
8686,1,4181,73.61,https://solanart.io/nft/2kL36qciJoavurEqpFdvFkNyYvCs9vSFRn1podZQ1ZBY,Beige,Turtleneck,Thin,Teal,,Monocle Regular,Bob Teal,,Pink Fangs,White
8690,1,4330,73,https://solanart.io/nft/DJYNJAhXUWk3fFRsatKcYq5qE87Nt1d212rrTg3dYr5n,Blue,Bandages,Worry,Teal,,,Ponytail Brown,,Black Fangs,Black
8691,1.1,5142,68.64,https://solanart.io/nft/F3dAutqxNZeb2Mq7YLsPKwKZGscCxxDDxm4sJ66VjTfM,Teal,Bandages,Small,Blue,Bandaids,,Ponytail Black,,Pink,White
8698,2.25,1752,71.16,https://alpha.art/t/Xcx5b1KAdjKjgb2QUL8JwAuoFbmTMWmyGUWPyDKXWVE,Blue,Tshirt,Small,Blue,Bandaids,,Bob Pink,Helix Hat,Pink,Cyborg
8700,0.144,7351,69.07,https://solanart.io/nft/7NsKxWabwrEPZAj9QZSeaa8XRsPSEcpL2KBUkwFpf9QV,Green,Tshirt,Worry,Blue,,,Ponytail White,,Black,Black
8707,0.5,2218,86.73,https://solanart.io/nft/HSVFY48KacsqLysPXis3bZxaP7esdanxGHAyqGSG9F7k,Beige,Tshirt,Arched,Black,Bandaids,,Bob Teal,,Pink,White
8710,1,4384,72.77,https://solanart.io/nft/XApXPvgTRGfn4FopGampZuXiRoFQ96Li24ivg5nTJuK,Green,Tshirt,Small,Teal,Facemask,,Bob Black,Top Hat,Pink Fangs,Black
8729,1,7928,58.12,https://solanart.io/nft/FZ1tKLMgRr5nc5iAkjKvAxHvoRDG2yoDh2Jg4gdoZEzF,Purple,Tshirt,Thin,Purple,Facemask,,Ponytail Black,,Pink,White
8753,0.5,8936,58.95,https://magiceden.io/item-details/6xdSuWczPjjkuJMXAFubmBt42y8E9CDgksP9T3BvTPeq,Blue,Bandages,Arched,Blue,,,Ponytail Black,,Pink,Black
8760,0.85,7127,62.93,https://solanart.io/nft/AdRFAFnHjwbVfnofrUHY2v2ocm6Z8Vq1Jw5BW2YG5uqA,Beige,Turtleneck,Small,Purple,,,Bob Black,Horns,Pink,Black
8763,5,3066,38.22,https://magiceden.io/item-details/F1aYarPDg5tjQWodDZ21fM34pZxEAAYog71e5iMGDYVA,Pastel,Turtleneck,Small,Blue,Bandaids,,Bob Pink,,Black,White
8777,2,5686,57.39,https://solanart.io/nft/3qkDPP7tfNqmP5bUEeKM2maozdVcvMfHVveMsMhPVz7K,Green,Tank Top,Small,Blue,Facemask,,Bob Black,,Pink Fangs,Black
8779,0.15,7247,69.44,https://solanart.io/nft/GAXna1Pfoj3WjxB6zKnm8Fk4vBfpKcXBy2BwoGoMQavy,Teal Flat,Tshirt,Small,Blue,,,Bob Black,,Gold,White
8782,1,4187,73.59,https://solanart.io/nft/C9qSxs3WbSQe2nmNxdiCajijQjXCrSnWQnc3HEVac85p,Solana2,Turtleneck,Thin,Black,,,Ponytail Pink,,Pink,White
8783,1,487,88.89,https://solanart.io/nft/CKYuoGV7SAcKRpdBxX4nqkf45Zn4A86KCLhgnEv5D8Ui,Purple Flat,Turtleneck,Small,Purple,Facemask,Monocle Regular,Ponytail Pink,Helix Hat,Pink,White
8795,3.5,934,62.04,https://magiceden.io/item-details/7eGGPRWeYDpiCaiiRB5aEFrCcPurwa9zEepwsRRyw8vB,Yellow,Tank Top,Arched,Teal,,,Ponytail White,Halo,Gold,Black
8811,0.5,4931,75.51,https://solanart.io/nft/DznugthSxfnwEKFW7VhwKXSCZ7D1c7CYaCuGo3JcDHK4,Solana2,Tshirt,Worry,Purple,,Monocle Solana,Ponytail Brown,,Pink,White
8813,1,3544,76.25,https://magiceden.io/item-details/8gFMkbE3swfo218Hck4e3DHavHhEFcwLK4DfbMCX48BY,Blue,Tank Top,Scar,Blue,Facemask,,Ponytail Pink,,Pink,Black
8814,0.3,2211,88.76,https://alpha.art/t/DcU4zLML5szMksuT5ucod75hKbMVcwuwJwXaWjFU9cMN,Beige,Tank Top,Thin,Black,,,Bob Teal,Helix Hat,Pink,Black
8820,0.144,3602,84.57,https://solanart.io/nft/7ZKPTJuggb8J9e2NjdJJDBjpRZhgG1yDU5s94YzpUufc,Solana1,Tank Top,Arched,Purple,,Monocle Regular,Ponytail Brown,,Gold,White
8840,2,8227,46.88,https://solanart.io/nft/3E1eTPJFtT5EhwtMy6XT9fzDd5y3quBiP9Q4qM27bJez,Blue,Tshirt,Arched,Blue,,Monocle Solana,Bob Black,,Pink,White
8845,2,4987,60.28,https://solanart.io/nft/HVCKN3rimD414dsxjuFQ6ZVzzMS8pK24LLqfJ65wrpdi,Yellow,Turtleneck,Arched,Blue,,,Bob Brown,Helix Hat,Gold,White
8848,1,8743,54.75,https://solanart.io/nft/ATi3GbETZpyDAh4HUwa9xvqo7pmkzWF6F7uhxgFh4hBQ,Green,Tshirt,Small,Purple,,,Bob Black,,Pink Fangs,Black
8859,0.9,1150,87.14,https://magiceden.io/item-details/7Ua3Z7F9xK2Uux4BnziTNibMBUQNXF8QTWHKNs6PcM6W,Solana2,Turtleneck,Arched,Teal,,Monocle Solana,Bob Black,Halo,Pink,Black
8862,0.45,2208,87.27,https://solanart.io/nft/HXWtoEhujxgwQ8aYRMdQMcoDzQwBGtNpfWRxrJEG8TtH,Grey,Turtleneck,Worry,Teal,Facemask,Monocle Regular,Ponytail Teal,,Pink,White
8863,0.44,8159,62.76,https://solanart.io/nft/2VZeAdWuyohos67WKo6oDDvNkKbKFoWsd6bLTiHiXPcw,Green,Tank Top,Worry,Blue,,,Ponytail Brown,,Black,Black
8867,0.18,2768,87.65,https://magiceden.io/item-details/7HQhdTyBpQBxMc72AbPet4Thjg381nXT3uHPuGUGVLKo,Purple,Tshirt,Small,Purple,,Monocle Regular,Ponytail Teal,,Black,Black
8875,1,3553,76.21,https://solanart.io/nft/D5523ZLoPXphPaJJBLajhBfy6ArBwH3EikvhVHZD6r67,Pastel,Tank Top,Worry,Blue,Facemask,,Ponytail Brown,,Pink,Cyborg
8879,0.4,1676,89.97,https://solanart.io/nft/DKs9E6qRr2DUkTNCApuAXqMyGvX4cmjhMHrRLhMXqsLi,Yellow Flat,Tshirt,Thin,Teal,Gasmask Gunmetal,Monocle Regular,Ponytail Brown,,Pink,Black
8883,0.25,6973,69.57,https://magiceden.io/item-details/FYDwyTFb97dngtN58kkGg2c7fQzbKazVdAx6TBgg5Qk1,Green,Tank Top,Small,Teal,Gasmask Gunmetal,,Bob Black,,Pink,White
8885,0.69,2618,83.18,https://magiceden.io/item-details/BvDppeWZQ8nGsXGNhswMTww4UByETtPWrznnzgUK9EmJ,Green,Tshirt,Thin,Teal,Gasmask Teal,,Ponytail Black,,Pink,Gold
8918,1,7886,58.29,https://solanart.io/nft/FwwfY8Yafyx9kqiTKvhGn5D3H8GRkywyFfEqTYmgufZt,Blue,Tshirt,Small,Blue,,Monocle Regular,Ponytail White,,Pink,White
8930,2.4,5067,55.95,https://magiceden.io/item-details/EnSaTMzYZRZtrWqU6fDDt1CUXj9tCP2BnXrL7r3hcSrR,Pastel,Tank Top,Worry,Teal,,,Bob Brown,Mushrooms,Pink,Black
8933,0.39,9048,59.59,https://magiceden.io/item-details/AH3HfvuMwLADSpHEwsqdKfBXf6FujV3JV8e4hSx9QAcr,Blue,Tshirt,Small,Purple,,,Bob White,,Pink,Black
8937,0.4,7489,65.93,https://solanart.io/nft/BVFBU1wZK1P9YJqQQA1KWmu9yfNpkNNouzcogPhHE55m,Green,Tshirt,Arched,Blue,Bandaids,,Ponytail Brown,,Black,White
8940,1,5680,67.41,https://magiceden.io/item-details/6vt3vUf3wkhZjaAM6ZmzxtGNqHUX1jAkKzikE61vc8Hm,Yellow,Tank Top,Thin,Teal,,Monocle Regular,Ponytail Black,,Black,Black
8954,1,9343,52.27,https://solanart.io/nft/HNysYwCvoPrFt1sW25zeiqyzoSZozfNRpfX7FGa7xNdN,Blue,Tshirt,Arched,Blue,,,Ponytail Black,Helix Hat,Pink,White
8958,11,3381,0,https://magiceden.io/item-details/CxdJ4HJX9FP3F1Z2EDctJvG42ySDt1bpuxnaWVWeD3yJ,Grey,Tshirt,Thin,Teal,,,Bob Black,Butterflies,Black,Blue
8975,0.6,5635,71.6,https://solanart.io/nft/6RGkBpBjEncEwQC6kaDCNGrCwsxATv2ktpJZWidBuVJd,Beige,Tshirt,Small,Purple,Facemask,,Ponytail Black,Helix Hat,Pink,Black
8989,0.469,1781,88.85,https://solanart.io/nft/2LUHu8ZcwYUwquZ58HVsnMzMAnupjNiu4JhjgLce7Baq,Yellow Flat,Tshirt,Thin,Teal,Bandaids,Monocle Regular,Ponytail Brown,,Pink Fangs,White
8991,0.379,7991,64.07,https://solanart.io/nft/CQmaJhvkrrKetnsieiUfUYemMnqP4P8XSMvAjoK7AQMy,Blue,Tank Top,Thin,Purple,,,Ponytail Black,Helix Hat,Pink,Black
8992,0.59,2094,86.34,https://solanart.io/nft/ChsYCCHgyjDrRnEqcB12VSEsSEZ67dyQ2a89DdD3EdCm,Beige,Turtleneck,Small,Teal,Gasmask Teal,,Bob Teal,Top Hat,Pink,White
8994,0.489,1695,89,https://solanart.io/nft/CTNaqTz3MAJQ8w6gGTZUZ3KG35vDSzZopmZDhoAaTfmd,Yellow,Turtleneck,Worry,Teal,,Glasses Solana,Bob Brown,,Pink Fangs,Black
8995,0.379,5381,74.86,https://solanart.io/nft/CoNPYcypUJrtgTJv9E5yXTEebF2fwhP2y1szA3jjLUqq,Beige,Tshirt,Arched,Blue,,,Bob White,Top Hat,Pink Fangs,Black
8996,0.5,4044,79.18,https://solanart.io/nft/8X6BFRSRJf1KDhfGRjHD1DT3qJf5syngmVTsRDPhM7a7,Grey,Bandages,Small,Teal,Bandaids,,Ponytail Pink,,Pink,White
9009,0.479,7972,63.15,https://solanart.io/nft/CC6exUUnBBhYM5TKWsKxgJ9uv2GdTXcHThS3231k1VCS,Beige,Tshirt,Scar,Purple,,,Bob Brown,,Pink,Cyborg
9010,1.69,1587,77.44,https://solanart.io/nft/5NVZnUjikduThYgHmfmKuuaWyAbHpaB8KvcLjTNRMR57,Solana1,Tshirt,Arched,Purple,Facemask,,Ponytail Black,,Gold,Blue
9015,1.69,1358,78.38,https://solanart.io/nft/giApQ1xhc2U6CLJJUR8wbzxKkrmjkNfetb4Py6rRK3j,Teal,Tshirt,Arched,Purple,Gasmask Teal,,Ponytail Teal,,Pink Fangs,White
9016,1.269,4082,71.33,https://solanart.io/nft/6rADBJ5D8kk6gug2JNcqpSNWYrXpX3JMfkdqYKgrdWs3,Green,Tank Top,Thin,Teal,,,Ponytail Black,Scribbles,Gold,White
9017,1,606,88.39,https://solanart.io/nft/2r5k79nGVq9yo78Kv9756MoZSQaFktPZnVfFiokTDYzA,Purple,Bandages,Small,Blue,Facemask,,Bob White,Top Hat,Black Fangs,White
9019,0.95,7343,61.04,https://solanart.io/nft/HP7pHB7cv1ungu1rmpDzpwx9CfSqpznRNy6vKKRRRT3x,Solana1,Tshirt,Arched,Blue,,,Bob Black,,Gold,Black
9030,0.1199,6027,74.78,https://magiceden.io/item-details/ATpuXq2GqQ5WtiUr7w4VaMCw1pJWBkiJy5WMi5qmjer4,Grey,Turtleneck,Small,Blue,,,Bob Teal,,Gold,White
9032,1.99,4501,62.39,https://solanart.io/nft/ERcdABqKMDUtjQGuvZvNGttsqev2nHm177azKkjEcbTq,Green,Turtleneck,Worry,Blue,,,Ponytail Black,,Gold,Cyborg
9048,0.2,8056,65.59,https://solanart.io/nft/8qgn2wsoAtFG5d6Jvp3r6ZKcaB7aP9X1vBMagd8zQKu1,Grey,Turtleneck,Arched,Blue,,,Bob Teal,,Black,White
9052,0.21,5354,76.66,https://magiceden.io/item-details/2TgqWerhyHHS5oNJgaEU4tS9MzDESf53Xnmfx7TN8KE5,Grey,Turtleneck,Thin,Blue,,,Ponytail Brown,Mushrooms,Gold,White
9059,0.2,1957,90.81,https://magiceden.io/item-details/ASrszwWj53bD16Me7KEhRju5hY48ncLQYsTLCnzXvMSM,Blue,Tank Top,Thin,Teal,Gasmask Gunmetal,,,Top Hat,Pink,White
9061,0.5,7293,65.74,https://solanart.io/nft/4NkunchTWEDMbL6xedpLvDimrVtzTJCj93fsGJHesouU,Solana1,Tank Top,Arched,Teal,Facemask,,Bob Black,,Pink,Black
9063,0.97,2529,80.74,https://solanart.io/nft/3SKgGxhEVK2NkbLnkMyxUa6xo3e3hKsruK6DeYsxCYrQ,Teal Flat,,Arched,Purple,,,Bob Brown,,Pink,Cyborg
9070,1.3,724,84.91,https://solanart.io/nft/HANqUdLBrmhM9dV12tevma8Qc4bLFrnJZF33K4iSjZYL,Teal,Tank Top,Arched,Blue,,Monocle Solana,,Helix Hat,Black,Black
9092,1,753,87.79,https://solanart.io/nft/Ek95UvS6B94i6V6gZMczwNU2WfAwELYW4wpxSrd3e76H,Green,Turtleneck,Thin,Blue,Facemask,Glasses Solana,Ponytail Teal,Top Hat,Pink,White
9093,1.1,8361,55.33,https://magiceden.io/item-details/AZt7twQTZFm5XdgyRTicfXAcPSnoyxr5hJp3JTiWDWVs,Purple,Turtleneck,Arched,Blue,,,Bob Black,Helix Hat,Pink,White
9096,0.99,2193,81.93,https://magiceden.io/item-details/3HfdwDAWD2Y56n11neGLVboXJn2CXcVoCt779r1biWZ6,Beige,Tshirt,Thin,Teal,Facemask,,Ponytail Black,Clouds,Pink Fangs,Black
9098,0.4,1852,89.24,https://solanart.io/nft/6rBBM7nGMMXcQtRwK5bHYfneeenU3hoLc1GfegifFSrL,Teal,Tshirt,Worry,Teal,Gasmask Teal,,Bob Black,Top Hat,Pink,Black
9099,0.25,2701,87.23,https://magiceden.io/item-details/BMa8uVqbhtGQ6W3BRtXGic5g456Xxha4gUdZijdMGLLQ,Pastel,Tshirt,Thin,Teal,Piercing,,Bob Black,,Black Fangs,White
9136,1.029,574,88.24,https://solanart.io/nft/4yP1t93pJ97MGFxR9ewMu8MvGB4Net5NMRWaoof5ARs1,Solana2,Tank Top,Small,Purple,Piercing,,Ponytail White,Top Hat,Pink Fangs,White
9137,0.369,7053,68.05,https://solanart.io/nft/TySjjpYgpRKqNtArE9JX9jzC7ehzebGoiQMZp9UXVzZ,Solana2,Tshirt,Small,Teal,,,Ponytail Pink,Top Hat,Pink,White
9138,0.3169,6915,69.14,https://solanart.io/nft/99SNAJdjncdqrjKhzoNGwxAg577YRncxQhvKByFTp1Dd,Purple,Tshirt,Arched,Teal,,,Bob White,Helix Hat,Pink,Black
9139,0.3169,7000,68.79,https://solanart.io/nft/AR3wquaGFxC3MroBMZ24yfASwN65vT9CcPztGsCKFohd,Solana2,Tshirt,Arched,Purple,Facemask,,Ponytail Brown,,Pink,Black
9140,7,2265,21.53,https://magiceden.io/item-details/FW9hKzVXBb6XNpoNYuh4MDmoYKVs9sju2VKcHxT1YvrL,Grey,Tshirt,Thin,Black,Facemask,,Ponytail Brown,,Pink,Blue
9142,1.069,2408,80.25,https://solanart.io/nft/Ety37uxszWJ9ex2kqP4EoWiMaJMHfTS6tsdrkagYc726,Beige,Tank Top,Small,Blue,,,Bob Black,Horns,Black,Gold
9145,0.69,2671,82.96,https://solanart.io/nft/HKUwiatrSM2c3NcvY2sUkFn5HwTmvgjDRuh57BmYtMYv,Pastel,Tank Top,Arched,Blue,Facemask,,Ponytail Pink,,Pink,Cyborg
9147,0.869,3280,78.65,https://solanart.io/nft/GhLVggZTbQ8JhXeSN8MJ1Wspn9zmaSTBZbCHrdLXHwXy,Blue,Bandages,Arched,Blue,,,Ponytail Pink,,Gold,Black
9153,1.08,541,87.86,https://solanart.io/nft/Hk12Qjw76AiaDfq1u2jsDcCTWb2c74AJ8HGKEAT9r377,Green,Tank Top,Scar,Black,,,Bob Black,Top Hat,Gold,Cyborg
9161,0.19,6539,71.96,https://magiceden.io/item-details/DwSGZwQwwKDMvgo6AMjx5CumAyiMYHuZhfSbZWLtyYXN,Green,Turtleneck,Small,Teal,,,Ponytail Brown,Top Hat,Pink,Blue
9169,1.4,2553,76.34,https://solanart.io/nft/FazaPT9iaYotsXsrCpN5PZXGtiCvdKKxQpDgYb5zo3bt,Beige,Tshirt,Scar,Teal,,Monocle Regular,Bob Pink,Top Hat,Pink,Black
9205,1.5,7335,55.57,https://solanart.io/nft/F8y4nwr5sk1Qx2wCKiRRBT3EcRbUwpyC5rzKKh6Syaqr,Solana1,Tank Top,Small,Teal,Facemask,,Ponytail Brown,,Pink,Black
9206,0.3,2790,86.36,https://solanart.io/nft/AQvRq5t6oMDHpuhjLVuYD8bTxtNh6bNZpjbrVJdUbCCm,Beige,Hoodie,Small,Teal,Piercing,,Bob Brown,,Pink,Black
9207,0.27,7741,66.19,https://solanart.io/nft/EsmGkAGn4B1DQG5F6NYukpSziwhFLXEdDQsiM9RfW3fC,Grey,Tshirt,Thin,Blue,Bandaids,,Bob Brown,,Pink,Black
9216,0.5,8042,62.65,https://solanart.io/nft/HPEGZRW4dpohvxB76234U6dqEAmvh5KM9FkiEjSGkbPC,Green,Tshirt,Arched,Blue,,,Bob Pink,,Black,Black
9222,3.99,1999,52.73,https://magiceden.io/item-details/EqUbHv2ksu6DseeyNYeakKNYboH3mTNTm6UHgRTD5usw,Yellow Flat,Turtleneck,Arched,White,,,Ponytail Brown,Scribbles,Pink,White
9240,0.2,8465,63.9,https://solanart.io/nft/AYcJ2JrfpEftUb3wo3t15w7sA9EEqCEENWK2gKKpZUa9,Grey,Turtleneck,Thin,Blue,,,Ponytail Teal,,Pink,Black
9242,0.2,4143,81.77,https://magiceden.io/item-details/B1BVrLhRMbKucheuLp3wPTzUj4dLhL4Jh15SacntpPrv,Yellow,Tshirt,Small,Blue,,Monocle Regular,Ponytail White,,Pink,Cyborg
9244,0.85,2759,80.99,https://solanart.io/nft/Cg81E2k3W2WJSJxzUoyhARumFsfHeE8kWx2ex1EFuAtf,Purple,Turtleneck,Scar,Purple,,,Bob Black,Clouds,Pink,Black
9256,1,6571,63.73,https://solanart.io/nft/Ddv9Nk7gUVzsfdWnE8H7BUhKenhB4JGsR75HzjmJR5xG,Purple Flat,Tank Top,Thin,Teal,,,Ponytail Brown,,Black,Cyborg
9260,1.8,3142,69.91,https://solanart.io/nft/33nH8s6B77zLc8MrEeSe5yDwXtHkzNFk1aBZjV1pExpg,Teal,Tank Top,Scar,Blue,,,Bob Brown,Bird,Pink,White
9268,0.33,3413,83.49,https://magiceden.io/item-details/63ivhzMmPtoJpXiWN6Ub1oYb1rsZ9xKSfRg2U96s8mDW,Teal,Bandages,Arched,Blue,,Monocle Regular,Bob Brown,Top Hat,Pink,White
9276,0.22,6289,72.7,https://alpha.art/t/HMkmextrTCkeo929MNb453pzGHQ6Jz1QM8i8jAGFa7Td,Blue,Tshirt,Thin,Teal,Facemask,,Bob Brown,,Black Fangs,White
9300,0.15,6461,72.69,https://solanart.io/nft/2dsmMsZhYDfRQqQYEk4uo4Sb2QHSzC1ApXBq8p7896PY,Solana2,Turtleneck,Scar,Teal,,,Bob Black,,Pink Fangs,Black
