id,price,moonRank,💎 score (%),storeURL,Background,Clothing,Eyewear,Fur / Skin,Head,Mouth,Teeth
1265,1760,7881,0,https://solanart.io/nft/HomnCLgpdG8XJtiRL7j3dYsN3b5HwyY58oybhJBiAjwK,Yellow,Japanese Uniform,No Traits,Red / Peach,Straw Hat,No Traits,No Traits
1267,125,3487,0,https://magiceden.io/item-details/PrzDShuJe7JScUSoZwuEXvxfkEbvdmzFsE7Fqrf7wzY,Blue,NB-Ape Green,Wayfarer Glasses,Blue / Blue,Conical Hat,No Traits,No Traits
1269,111,9903,0,https://solanart.io/nft/3G2jwA25iP4SoRT9rLfNWLok3znY5TP3mZdyBVHKxQzL,Red,No Traits,No Traits,Purple / Purple,No Traits,Pizza,No Traits
1315,269,69,0,https://magiceden.io/item-details/Ch2N9gWw8pbbCq1zmva6dwYUrUqE6yAx5351zmAqur9Z,Teal,Turtleneck,No Traits,Black / Peach,Straw Hat,Ape Force 1's,Wooden Teeth
1331,109.199997,7454,0,https://solanart.io/nft/74LZ3a1y4d8zaKpMSAiGxBwrS52bL9BZvhH1EW6uKT65,Blue,No Traits,No Traits,Blue / Peach,Judge's Wig,Ape-le Juice,No Traits
1345,99,9451,0,https://solanart.io/nft/99XQ6GzYGn14ATJDqv6Whhohqdvno6RSmK1vAAwHFEdq,Red,Dress,No Traits,Red / Blue,No Traits,Sandwich,No Traits
1357,95,950,0,https://magiceden.io/item-details/9Lk1xibyj7yU4TW41j3LEKGc1979XD98afFs3yYCLehM,Purple,Maid's Uniform,Round Glasses,Red / Blue,Fishing Hat,Smooth Brain,No Traits
1368,100,9082,0,https://solanart.io/nft/9aBU38kUtgRJ4yEcNqPwmwBjE1irhEuk764hhewqj5ya,Green,No Traits,No Traits,Blue / Blue,Racoon Skin Hat,Sandwich,No Traits
1369,120,8470,0,https://solanart.io/nft/HFhoNSJSudHkoXGZrCafbXfddR3HdgN2HvUqENsDnFW2,Yellow,No Traits,No Traits,Brown / Peach,Fireman's Helmet,Grilled Cheese,No Traits
1374,99,7376,0,https://solanart.io/nft/4RYNFK8K9wAayGfgQUQuJDGrNzwovNQPhXQ8bwECJPtA,Yellow,Bowling Shirt,No Traits,Purple / Purple,Mobster Hat,Soda,No Traits
1376,420.690002,436,0,https://solanart.io/nft/CqxTDAmodqMz196AR16eDQ1rKaoMEGwHZWiocw7pXfro,Yellow,Suit,Aviator Glasses,Leopard,Fireman's Helmet,Pipe,No Traits
1377,250,4327,0,https://solanart.io/nft/2zPEnDXZ6DEcprFqnBz17ymTAr8ZZJzM8KtBNaChjnBW,Red,Dress,No Traits,Green / Peach,Baseball Cap,Cigar,No Traits
1380,105,6575,0,https://solanart.io/nft/3Emk3J4DHY3mRGPuyKfbb3DtrRgs7hsJ1c5828K2iJ6k,Red,Turtleneck,No Traits,Red / Blue,Viking's Helmet,Banana,No Traits
1410,125.5,8100,0,https://solanart.io/nft/88EZypgRyGm4GGbzoz2kqtbm6a3qP2HEBqaY9gqcoagx,Red,Japanese Uniform,No Traits,Green / Peach,Snapback Cap,No Traits,No Traits
1415,185,141,0,https://magiceden.io/item-details/BLEK4rRi9jyrRHHxyp5F3aeMHFY9qXTD4oifLv31QYyT,Green,Ski Jacket,Wayfarer Glasses,Green / Peach,Sailor's Hat,Corndog,Gold Tooth
1424,690,4534,0,https://magiceden.io/item-details/2F7wSYuFyEyNaeUyV7XQLVPEm9gJ82GoxgdtFJa4TRDA,Purple,No Traits,Wayfarer Glasses,Green / Peach,Racoon Skin Hat,Bubblegum,No Traits
1446,500,8238,0,https://solanart.io/nft/DBZns1Zje56trBPo3xRYNvdzTo7egw5JJfjqAbhfuzmW,Blue,No Traits,No Traits,Albino / Peach,Football Helmet,Drool,No Traits
1447,1447,138,0,https://solanart.io/nft/bDFH3DxZuK27eW836VUjfwsJYYxMTu9vFSYowhsHgDJ,Blue,Turtleneck,Ape Vipers,Blue / Blue,No Traits,Sandwich,Diamond Teeth
1471,77.97,5479,68.36,https://magiceden.io/item-details/CdEFzT7tEveYQtKVQjepkg4TB7PTrydRnKJeRDzTUcmN,Green,Maid's Uniform,No Traits,Green / Green,Fishing Hat,Ape-le Juice,No Traits
1472,180,7825,0,https://solanart.io/nft/6eQZMMLkdS1sbH4m8JyPgdNvcmZNJiM7ULFQTodjYv81,Blue,No Traits,No Traits,Ice,Beanie,Sandwich,No Traits
1490,120,4729,0,https://solanart.io/nft/4j8uTRdCVYL6f2o3FdpNc3a4naPej2vbbPNb3ehnJ929,Yellow,Tie-Dye T-Shirt,No Traits,Red / Peach,Explorer's Hat,Donut,No Traits
1505,100,8778,0,https://solanart.io/nft/562wpsh2EFscug7sj9GHKq9hJMQfWBdJusvYzakvwcFb,Green,Dress,No Traits,Green / Green,Sailor's Hat,No Traits,No Traits
1517,133,2308,0,https://solanart.io/nft/GDw3DQARQBxLjGhqCSjB9jtre7G3ETstNPs47tP2BY8m,Blue,Hawaiin Shirt,Wayfarer Glasses,Black / Peach,Baseball Cap,Dirty Fiat,No Traits
1520,149,539,0,https://solanart.io/nft/4M7dhe3jcT5N6feMfo8rxChZEbBVtMreiUvoG5urqVW5,Red,Jungle Explorer,No Traits,Black / Peach,Top Hat,Burger,Wooden Tooth
1522,200,7313,0,https://alpha.art/t/7ayQua3RPsKJBSeb52T2GQ9vANC3spDQaEjMckJYiXdQ,Black,No Traits,No Traits,Green / Peach,Top Hat,Pizza,No Traits
1523,269.69,3992,0,https://magiceden.io/item-details/6YpQset2tNA7GsSEJAyvvUnsZPU9KCB6mBvjwAsN8sJN,Yellow,Turtleneck Suit,No Traits,Brown / Yellow,Conical Hat,Pipe,No Traits
1527,110,4413,0,https://solanart.io/nft/8ByXptFMh99muNU7doxwvBKntq6sbvyA2ZaASr14fr48,Black,Police Uniform,Wayfarer Glasses,Black / Gray,No Traits,Pizza,No Traits
1537,8888,3610,0,https://solanart.io/nft/DRwTjHiczPgFnBavyaRoayxb27R6x4oEwrDUaoD9EhFt,Purple,Hawaiin Shirt,No Traits,Brown / Peach,Fireman's Helmet,Pipe,No Traits
1544,200,450,0,https://solanart.io/nft/FLYvyJCerawnHdQfuh6N8K59fGcLxkGw1KB1kfcn1YKr,Teal,Turtleneck,Wayfarer Glasses,Red / Peach,No Traits,Dirty Fiat,Gold Tooth
1548,99,742,0,https://magiceden.io/item-details/Bmx9AQLSqBEMAeJMDZPGcvxwSctY5sTwe1AX8XHg1Jd2,Purple,Japanese Uniform,Wayfarer Glasses,Albino / Peach,Pilot's Hat,Ape-le Juice,No Traits
1553,109,1099,0,https://magiceden.io/item-details/ums4YYFAYwKUs2f4FSWD2zfyWyGrPMh3czuETUgi6cj,Blue,Cheerleader,Ape Vipers,Purple / Purple,No Traits,Hotdog,Gold Tooth
1561,740,1393,0,https://magiceden.io/item-details/FEdKpgjNwyoDF7RiWsfdAzNCWiYCmDpbFTLped9a5Yo6,Green,Degen Service Shirt,Wayfarer Glasses,Green / Peach,Degen Service Hat,No Traits,No Traits
1568,92,8049,0,https://magiceden.io/item-details/9yyMSsM4PEYg88efDX3JjLmJrNB8igNT1mEA5tyUi6Cq,Purple,Dress,No Traits,Purple / Purple,No Traits,Donut,No Traits
1574,350,7503,0,https://solanart.io/nft/9bAMCkERdCCcizSfLcPgyAiajsuwKuJ9SrBaPbLKqfuc,Blue,Wetsuit,No Traits,Ice,No Traits,Soda,No Traits
1587,10000,48,0,https://solanart.io/nft/Eb89RFb5MZh4QWaae7m3pMQf5S1eNwUvoaYcpiDGdBfE,Yellow,Space Suit,No Traits,Brown / Yellow,Space Helmet,Cigar,No Traits
1597,131,3499,0,https://magiceden.io/item-details/3RDaphB4PV2nuuHsyC37F15ER4MWou6iQJ35HCLcxzLE,Green,No Traits,Round Glasses,Green / Green,Straw Hat,No Traits,Wooden Tooth
1608,99,3901,0,https://solanart.io/nft/9aMuWoXiA2HVcvL93tdom3DpxnQezMJAa8Zp1G7gNMUx,Teal,Leather Jacket,No Traits,Albino / Blue,Fishing Hat,Pizza,No Traits
1614,400,116,0,https://magiceden.io/item-details/8Kegm91ptuzRqN4mFQghUYBR1VLdaGHNyxGBEiXmWWmL,Blue,Leather Jacket,Aviator Glasses,Ice,Graduation Cap,Pizza,Gold Tooth
1632,200,384,0,https://solanart.io/nft/2y1ejX4PGWkKaBZnNgbLcNU5dPkrrJqDaM6ZSoZVrFHQ,Green,Ski Jacket,No Traits,Green / Green,Mobster Hat,Burger,Wooden Teeth
1636,199,4736,0,https://solanart.io/nft/9G5xWYHqxzQ32XjEJKH5t1Wa6JfWK3bKRoziCBca7Kor,Blue,No Traits,Ape Vipers,Albino / Peach,Bucket Hat,Soda,No Traits
1656,120,5790,0,https://solanart.io/nft/G5aD9R8yu92UnDaFr3rvmRhpUzEVrYEMA4ZvvGoUQ1wz,Yellow,Hoodie,No Traits,Brown / Yellow,Policeman's Cap,Hotdog,No Traits
1704,5000,3005,0,https://solanart.io/nft/AwvhhcZenFBwwy5rdkk6JgH8DF8CaUGPmTNc8zqtaBDz,Blue,Wetsuit,Shutter Shades,Blue / Blue,Viking's Helmet,Banana,No Traits
1732,105,8657,0,https://solanart.io/nft/9kvQt65VsVVEv4Yx3MWFaRgEbQxyL4YVwitETB464rBa,Red,No Traits,Aviator Glasses,Red / Blue,No Traits,Banana,No Traits
1737,120,229,0,https://magiceden.io/item-details/6L1sohk78nx8xupDwoNodYZi8i6BKUY2CLFJYmUi6JSe,Teal,Japanese Uniform,3d Glasses,Purple / Purple,Fireman's Helmet,Bubblegum,No Traits
1745,300,653,0,https://magiceden.io/item-details/7hLQinhDXcpUEyrQr3obMtzgYGKt3GCbxaYJHQNwWNLX,Purple,Academy Uniform,Ape Vipers,Green / Peach,Bucket Hat,PV-Ape Glue,No Traits
1772,150,3535,0,https://solanart.io/nft/5BEBbmLnAujG4hoTY9dDCGZwQ3DcgWKJmXgWn4x9cKbC,Purple,Police Uniform,No Traits,Green / Peach,Laurel Wreath,Burger,No Traits
1778,121.199997,2953,0,https://solanart.io/nft/7JAx9FtVeasXUYC7xn8sgVWmUfT5FdtmaopXJ7ikrKah,Blue,Pilot's Jacket,Round Glasses,Blue / Peach,Mobster Hat,Banana,No Traits
1787,10000,975,0,https://magiceden.io/item-details/5y8ucKxwgMN5RcPHXsb2rXpbTsWpr157AgxAZbg45s2Z,Yellow,Biggie Sweater,No Traits,Leopard,Beer Hat,No Traits,No Traits
1814,450,7372,0,https://solanart.io/nft/5gAKqzaao2pHLrhUyZhSL8BCHChcbhv6ufAHb45J93rp,Black,No Traits,Aviator Glasses,Black / Gray,No Traits,Bubblegum,No Traits
1825,105,2754,0,https://magiceden.io/item-details/38eAAAa437v965sgQ9GSkhAcy2855Yhu11tZRvzMPcut,Green,Leather Jacket,Round Glasses,Green / Peach,Graduation Cap,Drool,No Traits
1833,800,9975,0,https://solanart.io/nft/8hwBmCmqp73L4bv1EDYBRQxL51H7ze1LXFZhLhn7xn4f,Purple,No Traits,No Traits,Purple / Purple,No Traits,No Traits,No Traits
1837,3333,2868,0,https://solanart.io/nft/J21NRTey1Dpgu5mMiNwqjZCz2S6Cv998BXjye1TGBbCr,Black,Cheerleader,Wayfarer Glasses,Black / Gray,Beanie,Drool,No Traits
1839,120,3714,0,https://solanart.io/nft/3EQm2F7Gpv6FPw3Gek1craiqC5c8rmBbJPoXEwqzBQoi,Yellow,Turtleneck,No Traits,Brown / Yellow,Captain's Hat,No Traits,Wooden Tooth
1842,225,134,0,https://magiceden.io/item-details/9yo9T6jy92arcB62rnAcK8w4zqBUg4pqrzQDSE2yjyHK,Green,NB-Ape Green,Shutter Shades,Green / Peach,Sailor's Hat,Eggplant,Wooden Tooth
1863,5000,2750,0,https://solanart.io/nft/7HnEQrwkD7F9gnjUcSxAbpHYqzFDtN8hRZ91FreXsLtX,Red,Cheerleader,Shutter Shades,Green / Green,Sun Hat,Drool,No Traits
1891,299,4536,0,https://solanart.io/nft/7D2n81ESq5ibUeWKCcuV8pD5CrQR9zaY5yjayQUVqCHa,Purple,Pilot's Jacket,Wayfarer Glasses,Purple / Peach,No Traits,Corndog,No Traits
1902,98,8898,0,https://magiceden.io/item-details/HjQ9Cbeakodd3KuuF8PKUN7AJhk7maeZi5Uh1Cp2PhbS,Blue,Maid's Uniform,No Traits,Blue / Peach,No Traits,Ape-le Juice,No Traits
1919,135,4582,0,https://magiceden.io/item-details/9ENCfiLPhdqwffLe1H3KUPN6GdyaRb4phqburk6izDrS,Black,Overalls,No Traits,Black / Gray,Straw Hat,Eggplant,No Traits
1935,10000,6500,0,https://solanart.io/nft/AJkgTLAYibQYDzNv4gPrMn6hkwiRiGWJ9oyoTTkrks9d,Green,Overalls,No Traits,Green / Green,Bucket Hat,Corndog,No Traits
1943,107,4701,0,https://magiceden.io/item-details/EKUQVam1gevWS2rs9RHppi9BMbev88PmUrDcPUtV8qtq,Blue,Jungle Explorer,No Traits,Blue / Blue,Football Helmet,Ape-le Juice,No Traits
1947,100,5134,0,https://solanart.io/nft/FoXBAGHxGGgQbgf7EerzrEuqhHTrkYj3c9VfGoxgKVDK,Green,Black T-Shirt,No Traits,Brown / Peach,Wizard's Hat,Burger,No Traits
1957,147.899994,241,0,https://solanart.io/nft/Ch6GCQSSsZSPv5Y2diA3Qkox4htG4WsSxSZmD3dNVdtp,Purple,Leather Jacket,Shutter Shades,Red / Peach,Conical Hat,Corndog,Gold Tooth
1971,400,59,0,https://magiceden.io/item-details/cPZWXoRCfCPGMmwto9jDq5VPj2tjA5G4Fg1hHDJvhmL,Green,NB-Ape Red,Aviator Glasses,Green / Green,Conical Hat,Grilled Cheese,Wooden Teeth
1981,120,594,0,https://solanart.io/nft/EMBNVkvf6EHxYQRarTYRJGd8C1R95DduizbgKgn7CuEV,Black,Ski Jacket,No Traits,Black / Gray,Sun Hat,Pizza,Gold Tooth
2019,182,4560,0,https://magiceden.io/item-details/nsNjHL4KfdwAAjQE4e7RSZshvVAQvSmEEro6g57Lyoy,Yellow,Leather Jacket,No Traits,Brown / Peach,Top Hat,Drool,No Traits
2028,101,9244,0,https://solanart.io/nft/C3JCobdTYspxjV47sn8c7wNxXdSNPCamRoscz6VgQqbQ,Yellow,Leather Jacket,No Traits,Brown / Peach,No Traits,Burger,No Traits
2036,175,6707,0,https://magiceden.io/item-details/HamBtd94BJaJNoeLHAWwSmaoeepmtg5qCQuk8D4h6oUc,Yellow,Hoodie,No Traits,Leopard,Headband,No Traits,No Traits
2040,265,1887,0,https://solanart.io/nft/71r9zt3XiGevffzTsVmH5cJLtUNnoNhL5qmCYe6cuTjZ,Black,Dress,Wayfarer Glasses,Black / Gray,Policeman's Cap,Drool,No Traits
2041,420,8275,0,https://solanart.io/nft/EJ7HbCpXvbScNCtq5TnBi4D2dGicciniqMe2KneSy1zH,Blue,No Traits,Shutter Shades,Ice,No Traits,No Traits,No Traits
2043,499,7519,0,https://solanart.io/nft/3ftcevm9hWugRZ1pv5KZ3uzALzLv8egM6Uc2XGrYpz6K,Blue,NB-Ape Red,No Traits,Blue / Blue,Beanie,No Traits,No Traits
2061,4000,2562,0,https://solanart.io/nft/EBb9r3hq8n2mttrAuGMbAp2UsgzG4ZXYsir75bh8Xm9k,Blue,Cheerleader,No Traits,Ice,Laurel Wreath,Ape-le Juice,No Traits
2068,150,1382,0,https://magiceden.io/item-details/CxP4MPSXshjiVHWKLzH6DYe9EwF97FYvsMiHfQLwY3yU,Blue,Hoodie,Round Glasses,Leopard,Sailor's Hat,Donut,No Traits
2078,500,234,0,https://magiceden.io/item-details/9d3LGmpWUsA17TPMjGTg7TPfMRks84BsHUKAQ5ycqQzw,Blue,Bowling Shirt,Aviator Glasses,Blue / Blue,Umbrella Hat,Sandwich,Gold Tooth
2082,5499,6454,0,https://magiceden.io/item-details/7vFVfAJkV9vp776ucyDtCjuGGufTXhRBqk3g83gjDyB1,Green,Turtleneck,No Traits,Green / Green,Sun Hat,Hotdog,No Traits
2086,350,3921,0,https://magiceden.io/item-details/8bRGLGk2Ji7HDXuKg98k715jHx6PE4GVEDnZ3cmVWmZD,Yellow,Suit,No Traits,Leopard,Laurel Wreath,No Traits,No Traits
2115,100,5047,0,https://solanart.io/nft/tSBTjjyBFx8c4eVHdi4LvCmGKuCz7WowrkPHrQKJ9jv,Green,Bowling Shirt,No Traits,Green / Peach,Conical Hat,Donut,No Traits
2127,200,5383,0,https://solanart.io/nft/BeXHk62QZgFYPmhWyCyYw1cN2a3m98s8D8xU8Ji1PUv6,Green,Bowling Shirt,No Traits,Green / Green,Laurel Wreath,Pizza,No Traits
2131,1000,3120,0,https://solanart.io/nft/HMojarFzSc8mjGQjUUDT61UrTSarm3T29AjSXuQvzYTc,Blue,NB-Ape Green,No Traits,Leopard,Fishing Hat,Banana,No Traits
2147,333,748,0,https://magiceden.io/item-details/1HgKoAN1WuSA4rqvfp11Srvjr4k8A4CQvi9bStDVF9Y,Red,Cheerleader,Heart Glasses,Red / Blue,Graduation Cap,Pizza,No Traits
2149,370,191,0,https://solanart.io/nft/6uivB7eQYNrTPPKLvrgAWUNmTh1RtgbJFzS6VZfNEoki,Blue,Maid's Uniform,VR Headset,Green / Peach,Wizard's Hat,Sandwich,No Traits
2160,1289,5276,0,https://solanart.io/nft/Aa8hrvAUZ1y5VoiZ2nbWxmdAZTNR32AoBoBzckPpGaJT,Blue,Black T-Shirt,No Traits,Blue / Blue,Football Helmet,No Traits,Wooden Tooth
2169,275,2455,0,https://solanart.io/nft/4eZCYnz3JNkN38iReaXuPtchwk85AKKBadRmXZRUQ8nU,Blue,Degen Service Shirt,No Traits,Blue / Peach,Degen Service Hat,Soda,No Traits
2172,1969,176,0,https://solanart.io/nft/A6ZUavHLb4N9LZhXEpJGbzpo2z8qUYJt2vX7CyQwYtpQ,Green,Striped T-Shirt,Round Glasses,Red / Peach,No Traits,Golden Tendie,Wooden Tooth
2174,100,7310,0,https://solanart.io/nft/Cutts4T8Hvbt5t3SA1f2PJw2EJEgRc76ehwuAcMzvte,Blue,Tie-Dye T-Shirt,No Traits,Purple / Peach,Viking's Helmet,Drool,No Traits
2176,100,4645,0,https://solanart.io/nft/BtTEa2tRyAp9fF4VoMqtp9ZdjXvMEws4wzL93wMrsrFp,Blue,Leather Jacket,No Traits,Albino / Peach,Fireman's Helmet,Dirty Fiat,No Traits
2193,888,5943,0,https://solanart.io/nft/HpKCJWKA4UjnrJBq46D9hvENzm21rRp24xPHtJWyd53G,Blue,Suit,No Traits,Blue / Peach,No Traits,Cigar,No Traits
2196,115,1878,0,https://solanart.io/nft/3qPDGn1gFNX9PRkobznLEAHA1wcq61n9mLWWNFNrCxsK,Red,Pilot's Jacket,Wayfarer Glasses,Green / Peach,No Traits,Sandwich,Wooden Tooth
2213,200,1694,0,https://magiceden.io/item-details/E1znpzp5GkUDXszkXXg7fvhiWr6DNU2UNzCvRDjsj5Tn,Red,Hoodie,Ape Vipers,Black / Peach,Musketeer's Hat,Bubblegum,No Traits
2257,2222,66,0,https://magiceden.io/item-details/PBcWf8uNj9jEzztGvSumtAdxuGRoYYV1BfXhs8neZb7,Blue,Degen Service Shirt,No Traits,Blue / Peach,Degen Service Hat,No Traits,Gold Teeth
2275,600,3155,0,https://solanart.io/nft/rPe2eekdhGSTxfGj1B2SERwcu32FZjcnV88Ffj5kZgj,Yellow,Biggie Sweater,No Traits,Purple / Peach,Policeman's Cap,No Traits,No Traits
2276,125,6964,0,https://magiceden.io/item-details/5QCQXKKZejcnTFX5uZeKgAz4QhRUQyLEWGyMS7naQHiD,Teal,No Traits,No Traits,Brown / Yellow,Snapback Cap,Pipe,No Traits
2283,90,6759,0,https://magiceden.io/item-details/6y7ytKVVehm512aZvPeuZeefPnoy4XV2UthQpNEWsyik,Black,No Traits,No Traits,Black / Peach,Viking's Helmet,Donut,No Traits
2292,411,5260,0,https://solanart.io/nft/DD4oHEUicPCpgoT8tAyMYsGMyKompqC9AF632AzaRvmf,Yellow,Pilot's Jacket,No Traits,Brown / Peach,Beanie,Corndog,No Traits
2301,118,2435,0,https://magiceden.io/item-details/D3ykT62gMDAZ2X6pYm8H9ped1JqH8MSKtuCQaun1vxU2,Yellow,Leather Jacket,Wayfarer Glasses,Brown / Yellow,Viking's Helmet,Pipe,No Traits
2303,225,4615,0,https://magiceden.io/item-details/FWSv5jkcnhnkriTiZBUo3Z7UqfF5QH4CNPGH5K6LwC2Q,Blue,Turtleneck,No Traits,Black / Peach,Graduation Cap,Donut,No Traits
2309,280,4390,0,https://solanart.io/nft/5KpZSohvjZjV9iqJwQv24gQv6PoR3BaFekDNkgTUHVNn,Red,NB-Ape Red,No Traits,Red / Blue,Baseball Cap,Corndog,No Traits
2310,100,2295,0,https://solanart.io/nft/2xoE485s416pUpi9TXrT5dFYHGXmMK4GkTZTZQ7sG5b8,Blue,Maid's Uniform,Aviator Glasses,Albino / Blue,Conical Hat,Drool,No Traits
2313,250,1361,0,https://magiceden.io/item-details/EBoWE3jvRAxERYbt8PLFqQqaciPFcrFQKek9zd32v2e2,Purple,Academy Uniform,Ape Vipers,Purple / Purple,Racoon Skin Hat,Hotdog,No Traits
2317,100,8857,0,https://solanart.io/nft/CCqdVFykboFWXycBwZCs6DZKEafXMQ3c6pZmTLgWhUHg,Blue,Maid's Uniform,No Traits,Blue / Blue,No Traits,Bubblegum,No Traits
2324,104,989,0,https://solanart.io/nft/CvRwbaGhGiEbPEpqWai5u6LBMkdNqMesYDdwWofVTah5,Black,Denim Vest,Wayfarer Glasses,Brown / Yellow,No Traits,Corndog,Gold Tooth
2343,2000,807,0,https://solanart.io/nft/HTkFBGWjJ9ucxWHL1bNKhq2GUtHheFujfBFrazVRRten,Red,Turtleneck,Ape Vipers,Red / Blue,Pope's Mitre,Soda,No Traits
2345,690,3106,0,https://solanart.io/nft/CVDRSr82PaSrvabd2JLE3frV6kw6SVYwSPYhH4EpU6LR,Yellow,Striped T-Shirt,No Traits,Brown / Peach,Bucket Hat,Corndog,Wooden Tooth
2350,120,5844,0,https://magiceden.io/item-details/wfoUq6gpYk9YbBWpwoUBbUQ5N9Jfxa1DETCLZ2yonAH,Blue,No Traits,Wayfarer Glasses,Albino / Peach,Snapback Cap,Soda,No Traits
2374,185,2513,0,https://solanart.io/nft/fZFaFW5aZht5LXvANs1PxnUg16hJGvcS1WmvcDxa5gi,Blue,Pilot's Jacket,No Traits,Red / Blue,Knight's Helmet,Corndog,No Traits
2375,87,3289,0,https://solanart.io/nft/5h93GJgLp3vhn3YAQC1G23XLRJ26aFZtRDCmkQXyQ98D,Black,Ski Jacket,No Traits,Black / Gray,No Traits,Grilled Cheese,Wooden Tooth
2379,200,7826,0,https://solanart.io/nft/A8CRreHgv9X3e6irhyQ2nUVr5wR5eYxnVRXL1wm9gEtF,Purple,No Traits,No Traits,Purple / Purple,Policeman's Cap,Corndog,No Traits
2383,300,2818,0,https://solanart.io/nft/6zGGhwBG6333K1M2eFCHYc1kJXz2apnrdmhNXbCUUkbm,Blue,Denim Vest,Wayfarer Glasses,Albino / Blue,Snapback Cap,Burger,No Traits
2386,110,1042,0,https://solanart.io/nft/3QrfsbWuA7vFeBvT82hMMWyjoGHsiECapBujybCA7Dnf,Blue,Wetsuit,3d Glasses,Albino / Peach,Conical Hat,Eggplant,No Traits
2398,777,4346,0,https://solanart.io/nft/7ZuydJfqdtuKS5EZL8qPeorU1SgGHNycSja1engCUy7T,Purple,Leather Jacket,No Traits,Purple / Peach,Sergeant's Hat,Bubblegum,No Traits
2407,94,5235,0,https://magiceden.io/item-details/7vGrUTXaQoyufuZUvf76rD4rV3Zh5wUt2Mw8FxA8sMmo,Blue,No Traits,Aviator Glasses,Blue / Peach,Straw Hat,Ape-le Juice,No Traits
2410,140,4161,0,https://magiceden.io/item-details/5jcQLxL6LAWNLPUGCHTinBCi7bA7DQKFDuFnFTpjHuVq,Teal,Denim Vest,No Traits,Black / Gray,No Traits,Ape Force 1's,No Traits
2422,164.899994,162,0,https://solanart.io/nft/BWamBJkN5t1A7gav5KBBrNvK6uV9gKU5X1ZfTjFuRNwm,Yellow,Japanese Uniform,Round Glasses,Brown / Yellow,Floral Crown,Hotdog,Gold Tooth
2441,200,8648,0,https://magiceden.io/item-details/6TDgmkYDFM4o4N9bMqqwLnYtLZCA2xwFAqak88rp1ER5,Blue,Bowling Shirt,Aviator Glasses,Blue / Peach,No Traits,No Traits,No Traits
2443,450,320,0,https://magiceden.io/item-details/5RVLg7tXbTzdkXZzY1BDbDL8HAtCHqNpWXCawkncVZ8f,Red,Jungle Explorer,Round Glasses,Red / Blue,Tiara,Corndog,No Traits
2458,120,6533,0,https://magiceden.io/item-details/DgF6zDt5ujH4nYsbDn67DKykNi2bL5N1uCMzTCyisCmG,Red,Bowling Shirt,Aviator Glasses,Red / Peach,No Traits,Grilled Cheese,No Traits
2463,800,4512,0,https://magiceden.io/item-details/GEciJX32EwG7DeHrXgosvpDAgjiuPo3uSEUAfJPLoSBD,Green,Police Uniform,No Traits,Green / Green,Policeman's Cap,Sandwich,No Traits
2465,100,1923,0,https://magiceden.io/item-details/64WnwFBDoE1ZSZysDihanGQCTCQY5z62XKuTfaCnvAYm,Yellow,Leather Jacket,3d Glasses,Brown / Peach,Fishing Hat,Burger,No Traits
2468,89,1808,0,https://solanart.io/nft/89pdenJZY49JK8xQjxuGLsUYHrMh7QnfUahSYJzXsRQC,Red,No Traits,3d Glasses,Brown / Peach,Fishing Hat,Smooth Brain,No Traits
2470,130,2924,0,https://solanart.io/nft/4o8CbfRsQbw4d8rHvELMYCrzy5Qi2Fkj5e5s29e2r9S6,Purple,No Traits,Ape Vipers,Purple / Purple,Umbrella Hat,Corndog,No Traits
2476,1900,6403,0,https://solanart.io/nft/C5f2jLGvs84xfHusAX9JMPrEXpeCqCVZH8jnbu9hXcEv,Yellow,No Traits,Round Glasses,Brown / Yellow,Floral Crown,Sandwich,No Traits
2480,148,1318,0,https://solanart.io/nft/7SiTjc5ManpakQ9UpMfCEtaoxV5xYGWm2joJ4TBsAdtQ,Green,NB-Ape Green,Aviator Glasses,Purple / Purple,Sailor's Hat,Drool,No Traits
2488,600,133,0,https://magiceden.io/item-details/7TY7raLeHx4VXGdQoxcQMaKHEsyX8WfC2gSUNj8J16Fk,Purple,Turtleneck Suit,No Traits,Purple / Peach,Viking's Helmet,Crayons,Wooden Tooth
2494,666,2273,0,https://magiceden.io/item-details/9LuVqVDGunSmSnf41EqgnurQQ4nYsW4bmNC4ievypH3m,Blue,Striped T-Shirt,No Traits,Albino / Blue,Umbrella Hat,Cigar,No Traits
2497,86,7495,0,https://solanart.io/nft/22ffemYRGfeXzsSRJT1qWkyrwy8SYW2LXYtTpdtAQV7u,Blue,Striped T-Shirt,No Traits,Blue / Peach,Viking's Helmet,Grilled Cheese,No Traits
2500,110.69,3724,0,https://magiceden.io/item-details/8oKbVPMu1od4VXhE9v7gsdmgMoKHPM396YP5fAGyMMdA,Green,No Traits,3d Glasses,Green / Peach,Mobster Hat,Bubblegum,No Traits
2547,246.899994,1666,0,https://solanart.io/nft/Fqacnry5CgbzeQEHMpmFDEDy4Zk3XEqGvLsr5x6WKS4U,Purple,Dress,No Traits,Purple / Purple,The Artist,Eggplant,No Traits
2553,90,4433,0,https://solanart.io/nft/GPjJWeLtnGi1JfPn7BGTtkskJFcMJZoFcZQBh77T84n2,Black,Hawaiin Shirt,No Traits,Blue / Peach,Pilot's Hat,Sandwich,No Traits
2565,80,6077,45.66,https://magiceden.io/item-details/3Yd8jJrmfwacCX9F2zSQhNJLYpCRYnkcq6KkzHYBoUg3,Blue,Cheerleader,No Traits,Blue / Peach,No Traits,Burger,Wooden Tooth
