id,price,moonRank,💎 score (%),storeURL,Background,Body,Clothing,Eyes,Head,Holding,Mouth Nose Ears
6392,9,143,12.13,https://solanart.io/nft/EEAGbr8JBJQa8wuy8jKCMJB995Z4Yjqgh4sexerd2Pbu,Orange,Mecha Blue,None,The One Sunglasses,Camo Cap,Broom,Gold Combination V2
6395,3,8891,36.99,https://solanart.io/nft/BsTowrDP81H579BpFJ6QbKUgnjAnFWZEB3JKxoGm75Bv,Green,Red Scars,None,None,Red Cap,None,None
6412,96,6125,0,https://solanart.io/nft/H8odcjwNVGLMQzGYx1AU1XHXtdVu1ZdsKQoXx45brxQD,Purple,Taurus Light,None,Over 9000 Visor,Normal Horns,None,None
6413,2,9055,46.33,https://solanart.io/nft/3fvDV2VLrBUaMHMUtj6bQVfgDS5LNEJTQgVHYrRxZxK3,Blue,Red Scars,None,None,Cowboy Hat,None,None
6432,10,7394,0,https://solanart.io/nft/4V7frkDS7veLaCVCEJkj1YTxZCw8xN9JVrLXfCQCJNdW,Orange,Blonde Viking Tattoos,Solana TShirt White,None,Normal Horns,None,None
6441,1.5,5451,65.81,https://solanart.io/nft/Bwpbp7c99WUz9jGRVaatQUraJsVgNtJTNVVV5HEYypkL,Orange,Orange,King Garment,None,Clown Hat,None,None
6444,2.41,2285,69.42,https://solanart.io/nft/5f2bda7y7tNsxKh8QfHQWWSHBERGfYfsc4pJbjTdK9Cc,Gray,Red Viking Tattoos,Polo Sand,None,Orange Benie,None,Gangster Toothpick
6450,2.5,6227,52.69,https://solanart.io/nft/3nzmTMre5mFkdC4cMraU9sVerRRS9UVQBf9dSAVZu5Mg,Yellow,Orange,None,None,Two Tone Damaged Horn,None,Silver Combination V6
6454,1.65,6086,61.76,https://magiceden.io/item-details/76X9ssPEqh9YL4289D3URb5qfJ5sg6pxU2SVVbdc6fmb,Purple,Blonde Zombie,None,None,Normal Horns,Lightsaber Blue,None
6462,1.1,6660,64.95,https://solanart.io/nft/e2wasFZncLDm26raMwC9vyDLrPDpsAsqB4EQ1y3U52J,Gold,Red Zombie,None,None,Party Hat,None,None
6466,1,1477,86.77,https://solanart.io/nft/3kj4fFNeLTciQ1YpVWvaGdVfLN1qqHAiYF1CQfxWesjn,Orange,Black,TShirt White,Swimming Goggles,Clown Hat,None,None
6474,95,133,0,https://solanart.io/nft/8FA12Mj6iprzCHYjpjgNg9kBT7DzhTEaKRxWtg6kyQ6G,Bronze,Orange Viking Tattoos,Sherlock Clothing,None,Yellow Cap,Sword,Silver Combination V5
6491,0.8,6890,67.03,https://magiceden.io/item-details/4T5kUWzhUaLLvtiqMRoMA3UTzp79wbe249P2tSQvrfDx,Green,Mecha Red,None,None,Sherlock Hat,None,None
6495,2.5,5149,57.02,https://solanart.io/nft/4ZkuQAxmE6AbE7urcXHumvxXWpcYxngcNUvaP2eKUFWP,Yellow,Red,Commander Uniform,None,Normal Horns,None,Gangster Toothpick
6504,2,8131,50.05,https://solanart.io/nft/5kAuzMVvRbfLRMVUaVtmdfRSeoKzzgLHiS9c7wYHDiQJ,Green Blue,Black Zombie,None,None,Marble Horns,None,None
6537,4,621,60.21,https://solanart.io/nft/9LubQ6oz5QJhavP5BxUQB5gDW9B42RykdYkV4RNR1eKb,Gray,White Zombie,Mecha Red Armor,Aviator,Normal Horns,Stop Sign,None
6547,15,6776,0,https://solanart.io/nft/G9Q3RjH4XJNaNTT2ELyN5jeR3q97AcUZCHivvcnYuSnN,Bronze,White Viking Tattoos,None,None,Normal Horns,None,Silver Combination V1
6553,12,8476,0,https://solanart.io/nft/5W5bapg8JRzgZfd4xL2rQ5Ub4jHhFLMQ3VrxrHRBDjtf,Green Blue,Blonde,None,Convertible Glasses,Normal Horns,None,None
6554,200,5000,0,https://solanart.io/nft/GGc9z6SDGkSv7hh8LCPjbv9pggw2mmkCyXk37LiFxUhV,Gray,Blonde Tattoos,King Garment,None,Old Beret,None,None
6566,1.25,7171,61.4,https://magiceden.io/item-details/CyeC8BKi7RDUwF4ev1tmDpkFZeDVpjwmSjgwzxXXnVwF,Gray,Blonde Zombie,None,Protective Glasses Orange,Normal Horns,None,None
6580,9000000,610,0,https://solanart.io/nft/6hTwWcuTQYd43Tfbg64ybQxXN7jKbfku9f6so6Y3EYJ8,Blue,Clown,TShirt Pink,Sunglasses,Party Hat,None,Gangster Toothpick
6582,10,8479,0,https://solanart.io/nft/CDXyDDPwZoUoaJ2uDbmCRw5JmFnbthuqnLsDa9C6mvku,Orange,Black,None,None,Wizard Hat,None,None
6587,11.5,9767,0,https://solanart.io/nft/2REdF817zJ3MUzKf66SX2j9sc96Pgf8rjzrVEM11o5yG,Orange,Blonde Scars,None,None,Two Tone Horns,None,None
6605,0.6,4832,77.29,https://magiceden.io/item-details/AvWTzXxz5H1VDYWh1wMPcrdkr3eryt9dJKxroJpY6uEU,Orange,Orange Tattoos,None,Protective Glasses Orange,Sherlock Hat,None,None
6612,0.65,2496,86.18,https://magiceden.io/item-details/AKGyzKm7qR93P8Z4mi5xMcNJKkMAUiaNeiBWLhibRoKU,Gold,Bull of War,Bulladdin Clothing,None,Gray Cap,None,None
6615,2.6,2445,66.88,https://solanart.io/nft/E5JoX6fYZKXVkeLznY3zgwdEBfqQRt2czxs3h8KtoHC3,Gray,Red Viking Tattoos,Sleeveless Gray,Bullminator Sunglasses,Miner Helmet,None,None
6621,1,3388,79.09,https://magiceden.io/item-details/GN5HgH7C2JCnS2GbAZT11p8gcUhnJXjqLsx9ehNBNmW4,Red,White Viking Tattoos,None,Protective Glasses Clear,Two Tone Horns,None,Four Silver Earrings
6631,11.9,828,0,https://solanart.io/nft/5ZeqXmRQqgGXy92mqPSWpk4rKMAJX8UEhxLaKcJoXG1U,Light Green,Red Scars,Clown Clothing,Protective Glasses Clear,Normal Horns,None,Clown Nose
6648,1.5,7793,56.4,https://solanart.io/nft/6We2xnsYfeTb4re94L5TopaEWVjmQQf1QZGykYPLt1dJ,Green,Black,None,None,Normal Horns,None,Silver Combination V3
6665,1.9,5913,59.95,https://solanart.io/nft/DxjrzoeKMoZpiFzvgqQibq8WLWSuzT2CWPweLKjn7n4R,Light Red,White,Basketball Jersey,None,Gangster Hat,None,None
6681,1,5833,69.27,https://magiceden.io/item-details/9ihRUuUrV3CzmERza54D7VbHCnFSEZKV9GYxiqkJCka7,Green,White Tattoos,None,Protective Glasses Orange,Commander Horns,None,None
6687,3,8174,39.87,https://solanart.io/nft/GV4s8dYkyzRxQxABiAFGUXCGZ5VeSSswKXEKfVKiswE9,Green,Blonde,None,None,Princess Crown,None,None
6692,3,1478,66.76,https://solanart.io/nft/3BK86UHmcfc31ps2tGsn5iRswYn58e3vFY942bHxEWdT,Light Red,Blonde,TShirt Black,None,Party Hat,None,Silver Combination V6
6695,1,3048,80.46,https://solanart.io/nft/V4XjEVRxB6vJsWY5sDBKnwxUP3va5W87pDZjHuVCC82,Gold,Red,Polo Dark Blue,None,Pharaoh,None,None
6700,25,6592,0,https://solanart.io/nft/BHh1UEuqsXcXnUXoj5LfJGwqgntsnTUNeDnDYH566qr8,Light Blue,Red Scars,Polo Sand,None,Two Tone Horns,None,None
6701,1.25,3911,74.49,https://magiceden.io/item-details/3Gk5hugMwsfkPsjNY1B7R956pft3zpnq4Qc8UdDfS4JX,Bull of War,Blonde Scars,TShirt Pink,None,Camo Cap,None,None
6704,40,9315,0,https://solanart.io/nft/4DkuacxqFupin7SDTCUB9U49kKiA2qB8PDoLp97c7ewc,Green,Black,None,None,Old Beret,None,None
6711,3,7858,41.14,https://solanart.io/nft/6pj7hwWBu6a2crsiLULAfBMaiPzxoVShTM5RrFMBw2hC,Purple,Red,None,None,Normal Horns,Sword,None
6712,5,1255,47.66,https://solanart.io/nft/rFpoMjMrYBf13qxm21yGwiL3KkVQ294vYShX7MNqH3p,Green Blue,Red Zombie,Shirt Black,The One Sunglasses,Marble Horns,None,None
6721,0.49,7713,66.82,https://magiceden.io/item-details/4QhkPZGjec9y6eq8wzz3LUkreQ1YXJ6hdBCLTPhL5ZuL,Red,Blonde Scars,TShirt Orange,None,Normal Horns,None,None
6726,3.1,2843,60.28,https://solanart.io/nft/ExstCohpHJvMiD5B7L2vh4cfAV7V3nMLgNpy8nK9FpQS,Bronze,Orange Viking Tattoos,Safety Vest,None,Normal Horns,None,Three Gold Earrings
6735,3.9,4253,46.62,https://solanart.io/nft/HBHWLvrz6MBR5X32zR9TfuchZBPJDMcNVnfJKWnk7kz6,Gold,Blonde,None,Mask,Basketball,None,None
6762,8,9378,0,https://solanart.io/nft/FRuLitA8WUTrVUKwwabUW6S96wE3qzJDZhvTZY1uphw,Gray,Black,None,None,Gangster Hat,None,None
6786,1.5,9947,47.75,https://magiceden.io/item-details/3Em6342q67rjtmLZ8sxBrF7BECdhUkb8e3E2TLRRb4H7,Gray,Blonde Tattoos,None,None,Normal Horns,None,None
6800,15,6767,0,https://solanart.io/nft/FRGvP8JMaZrF6tgumrR5qsaNgk5xPBPxQukzU9LGFLGj,Orange,Orange Scars,None,None,Two Tone Horns,Guitar,None
6801,1,3080,80.33,https://magiceden.io/item-details/6rzFLUcbFQ9Zap3UqtwrJsDj6GzdYSmR7B2Vit6icnYB,Purple,Red Viking Tattoos,Oriental Tunic Red,Aviator,Two Tone Damaged Horn,None,None
6810,1.85,8913,48.4,https://magiceden.io/item-details/AJgV5zU2njLrsFtrdWJNd9zy9pZshZwFu27Vr9hRxgux,Orange,Red Tattoos,None,Round Sunglasses,Normal Horns,None,None
6811,1.8,6269,59.52,https://magiceden.io/item-details/DHv1Ey1J46YMuiCEHeNPyUMoeuAC2a2W2taFGgPzFACX,Yellow,Black,None,None,Gangster Hat,None,Cowboy Straw
6817,2.2,5328,59.3,https://solanart.io/nft/BwmtUfZwahJJjj12mDrSky6uHLmmEoG5TLAcGndgJHDf,Orange,Blonde Scars,None,Taurus Eyes,Camo Cap,None,None
6819,2,6665,55.93,https://solanart.io/nft/3CCPYUhHXzJQjF9SV12VMYgAZJ7xMTAU9Ljqro253pPH,Green Blue,Bullminator Exposed,Bull of War Armor,None,Normal Horns,None,None
6822,0.38,4567,80.56,https://magiceden.io/item-details/FVsyhTj5GPrJofZpHr3hWYzi2PB9LwAYgvgnwG5BBpAb,Red,Black Viking Tattoos,None,None,Party Hat,None,Silver Combination V3
6828,5.4,3409,35.01,https://solanart.io/nft/CBsoJWFwAyzS7XNjjhqgD3S2fbfaGmw6DH5YTJLMa1Yy,Orange,Red Scars,Basketball Jersey,None,Two Tone Horns,None,Silver Combination V6
6830,1.19,4380,73.21,https://magiceden.io/item-details/2xGhJPHzfbSxiRxXhYEnYuPavb4q69Y5F4U2WtiMPzab,Blue,Clown,Cowboy Clothing,None,Graduation Cap,None,None
6838,3,9321,35.27,https://solanart.io/nft/J4WJdiaZgqB4tb5r1PWEsy8i3CNGBA8gVYE67uv1u8mx,Green,Red,None,None,Beret,None,None
6847,0.36,3200,86.25,https://magiceden.io/item-details/DfeHyCXHyNs8y5iByhJKUpY3FigdTuvagLKsPU5eH6Kp,Green Blue,White Scars,Police Uniform,Pirate Eyepatch,Two Tone Horns,None,None
6848,1.39,1257,83.75,https://magiceden.io/item-details/AM2bvihNucjBTg6NSPDyUuiBEQsPcJtPAJoFrvGMJPKm,Gray,Bullminator Exposed,Sherlock Clothing,Protective Glasses Clear,White Benie,None,None
6859,2.6,3250,63.65,https://solanart.io/nft/3beWYVsKoYEHjxV1fDxxHrWFUjG8pSV6oarnadm9ZaQK,Purple,White,None,Round Sunglasses,Normal Damaged Horn,None,Nose Ring Horseshoe
6870,1.7,7054,57.37,https://solanart.io/nft/J4bNxtJ6a9m6UzAeRn9vwqxF8CcJ39JAEZzGoG3mtipT,Green Blue,White Viking Tattoos,Prisoner Uniform,None,Two Tone Horns,None,None
6877,9001000,1765,0,https://solanart.io/nft/7rfb67m6Ut2YT4VoyS1Sr2T9xUZBDyNwdyLGf1dUvmKv,Purple,Marble,None,Reading Glasses Black,Worker Helmet,None,Clown Nose
6883,1.8,8956,48.73,https://magiceden.io/item-details/AJ6gTJgvmBLpibd5enfVEpR4N4zzA9sZiFATimD3hWgj,Blue,Black,None,None,Swat Helmet,None,None
6884,0.98,7843,61.4,https://solanart.io/nft/41UEjh4aXmQwuG5FvSXcndVRn3ATUUWt1fWUe3mPTjnY,Light Green,Clown,None,None,Old Beret,None,None
6891,2,5943,58.83,https://solanart.io/nft/3PDyHEg8VTphFUDu6vn18xGA3A36VbSBEcduLV4RJLk5,Red,Red,Lumberjack Shirt,None,Cowboy Hat,None,None
6910,19,2331,0,https://solanart.io/nft/GQBR7zy4QKs6XogJBdvzkj17WRVuVLK4XqrBSvLMEsuJ,Purple,White,Princess Dress,Reading Glasses White,Two Tone Damaged Horn,None,None
6917,5,8665,17.9,https://solanart.io/nft/5kbqUy1d8Fz7wBfxLerPdjvGrq9e3JD6CTheRgrLtVxe,Purple,Clown,None,None,Orange Benie,None,None
6943,1.15,1540,85.02,https://magiceden.io/item-details/3r9qfhGE7HR6zhZFosPBcZPwFRvhJk7nGQrt6FLVxK5n,Green,Bullminator,TShirt Black,None,Clown Hat,None,Nose Ring Silver
6944,1.28,1611,83.43,https://solanart.io/nft/FXyJfaQ4XPdSbtBVsL8KPG9caQQTxqenpEA3GFL9cquQ,Yellow,Black Tattoos,Solana TShirt Black,None,Black Cap,None,Nose Ring Horseshoe
6956,3,1898,65.08,https://solanart.io/nft/C6oZNSSNSj7UCyouLPnxjSFipoqKuDLTCAcfv6tUg7Af,Green Blue,Red,Commander Uniform,None,Soldier Helmet,Miner Pick,None
6964,9.99,6065,0,https://solanart.io/nft/55R278EY3hPQvuPpYS2297XxR2GmqmMAcqxGbWsQxfR2,Light Blue,Red Scars,Mecha Black Armor,None,Normal Horns,None,None
6967,1.4,9114,52.1,https://magiceden.io/item-details/7Zh6MH95qRuQiNmbvkqzdunwqhdCsA2c11FMqxKhVtTg,Yellow,Blonde Viking Tattoos,None,None,Chicago Cap,None,None
6972,10,8415,0,https://solanart.io/nft/6TrpeK1dETaAvop8U5ieuHJqsGV9gGLz1JE3LLAx3ufJ,Bull of War,Red,None,None,Two Tone Damaged Horn,None,None
6981,1,3543,78.47,https://magiceden.io/item-details/DGtba34n7r8R9psCJMxWwcyUSNeqe1bHvkG89PJj4Fhu,Red,Blonde Scars,Polo Aqua,None,Two Tone Horns,None,Gangster Toothpick
6986,3,4694,53.85,https://solanart.io/nft/EwDUGCiHBfUkoBKSVs4GSD6svbZMxxpynFdNurxLEUjJ,Purple,Orange Scars,None,None,Gray Cap,Shield,None
6992,7,382,31.17,https://solanart.io/nft/43hG9jF7wxg5KkuyeztKgbGE8HJES2gpShwtrCwPxof6,Bronze,White Zombie,Torn TShirt Gray,None,Pharaoh,None,Party Whistle
7004,2.2,8787,45.41,https://solanart.io/nft/DyP1qJ17pJxS9MmgXNZHXAiKeieLZPFY7EwSBrXoHw6j,Orange,Red Viking Tattoos,None,None,Blue Cap,None,None
7007,3,7965,40.71,https://solanart.io/nft/HUX8bxiUskFqwySve8Yps1VodZJwMFnBGrNVfexKUD5e,Blue,White Tattoos,None,Pirate Eyepatch,Normal Horns,None,None
7016,1.5,6975,59.69,https://magiceden.io/item-details/BDQRu6hw1feDHq8qgNCuj9bqNDU3LhDGmzh91F7gJcEJ,Orange,Taurus Light,None,None,Swat Helmet,None,None
7028,0.75,3769,80.06,https://solanart.io/nft/4BaVA4YuJwG2mXSqEHdesALz9cq22iHLk1Ps52jNvNE9,Orange,Blonde Zombie,None,None,Commander Horns,Broom,None
7038,5,885,49.15,https://solanart.io/nft/4PBnpZfvFvBKjrRc4qsVxtd6ikRt6W461kow46iCL2aQ,Light Blue,White Tattoos,Solana TShirt White,None,Zombie Ax,None,Silver Combination V6
7039,2,1941,74.9,https://solanart.io/nft/8iVbmsCDs1HpyiyeSK4E1fU7hkLnrfmtVkrVcmicKEdw,Gray,Blonde Scars,Safety Vest,Protective Glasses Clear,Mecha Horns,None,None
7044,14.99,8016,0,https://solanart.io/nft/9MHvhkwXF3YZ5Vjf6VKeX6nJdbJGipXvswR3zC3djGPN,Blue,White Tattoos,None,None,Wizard Hat,None,None
7057,3.5,6813,40.34,https://solanart.io/nft/4GS2fFgQLCGRN1HtnDUa1gpvD11m6kZ1uH5HT9m1ZCmP,Gold,Marble,None,None,Viking Helmet,None,None
7063,200,9635,0,https://solanart.io/nft/32Pfv12gbXpcFzGNATsUanE4kv6ETSiA1uG4kwwCHN1M,Blue,Clown,None,None,Two Tone Horns,None,None
7064,1.99,7369,53.21,https://solanart.io/nft/7wcby6w8CxErXGoGfs9ruVd68iQg8P5t5sW1SZxkLyxS,Yellow,Clown,TShirt Orange,None,Normal Horns,None,None
7071,1.4,825,85.39,https://magiceden.io/item-details/DvZK34WTgkotWnzfWPcs7xf8Fcjtgad3rti4RbBZUSpe,Bronze,Blonde Tattoos,Suit Bow Tie,None,Party Hat,None,Nose Ring Hex
7073,30,2142,0,https://solanart.io/nft/DNADW7XBfKomrozA6SVtG51ueaio9cg7EBECESy7k1Sj,Blue,Bullminator,Oriental Tunic Black,Reading Glasses White,Blue Cap,None,None
7077,1.9,7655,52.96,https://solanart.io/nft/DyMMe81Tkm3MCxMJMUy3x1yNq4cMkNwLihKZojZ9Lfq5,Light Blue,White Zombie,None,None,Gray Cap,None,None
7080,0.97,5911,69.26,https://magiceden.io/item-details/3Wj34Fc8Kv4v8vdLxiWJdcZo69yVd5VCqY93kmYv2fNM,Light Green,Red,Basketball Jersey,None,Camo Cap,None,None
7091,3,2514,62.6,https://solanart.io/nft/Bq5DBi6QEbsAfSxFCfpFzMYftzsWkArgXSgmJdr44Qa1,Gray,White Scars,None,Aviator,Yellow Cap,Miner Pick,None
7093,1.25,114,89.74,https://magiceden.io/item-details/DtUaZbAJ54S7TVB2riUibkYxLnCkVzkCDJjZH1t69DHQ,Gold,White,Solana TShirt Black,None,Swat Helmet,Soldier Rifle,Cigarette
7100,2.4,2457,68.83,https://solanart.io/nft/8vkyn7texUk56MyTPgUPy6tD1LKb8KDi8Gm7uN7FXQ3N,Light Green,Blonde Tattoos,None,Viper Pink,Normal Horns,None,Two Silver Earrings
7101,3,4440,54.87,https://solanart.io/nft/CQXS4NMbQd3uT8cuDuCcc5MayFkH55cmrK7WiimLkVex,Bronze,Red Tattoos,Safety Vest,None,Camo Cap,None,None
7112,0.93,9286,56.11,https://magiceden.io/item-details/CeA61nczFAdxaHoTXvPyVeq8AQNazFGGMruFuLkc7W6V,Green Blue,Blonde,None,None,Black Cap,None,None
7120,1.5,5183,66.88,https://magiceden.io/item-details/53PwGCr47zWbYePQPmPC6krBYGD6GHRaHXxuLEbbH37H,Blue,Black Tattoos,None,Laser Eyes,Gray Cap,None,None
7121,25,28,0,https://solanart.io/nft/5Cp6K2bCQMXveJp59cSmJFV1AAR3YbxwjfstBCdktAgJ,Silver,Mecha Silver,Mecha Silver Armor,The One Sunglasses,Mecha Silver Horns,None,Clown Nose
7132,1.99,9356,45.23,https://solanart.io/nft/6cmPUAcJ2cSLvjbX2pYEFpcgiwrHkgXDEcz9jd75YDXP,Green,Black,None,None,Commander Horns,None,None
7143,2.2,8410,46.92,https://solanart.io/nft/7o126ecDVDiVG9Xd4gTqJYh97NtkmB8rwsATHqxLY7mW,Gray,Red Viking Tattoos,None,None,Sherlock Hat,None,None
7155,1,4603,74.21,https://magiceden.io/item-details/5NLUxeX7fsMMv7QEFKehxLBZybkZcXqUaN6HCs6QxTt6,Purple,White Tattoos,Viking Clothing,None,Gangster Hat,None,None
7178,1.5,2174,78.97,https://magiceden.io/item-details/GLVRUQ1muRbeQZisKSUdREBEciwoR573Re5usXaKpMM8,Light Green,Bull of War,Safety Vest,None,Normal Horns,None,Sherlock Pipe
7180,1.7,6526,59.49,https://magiceden.io/item-details/5jjvT5ynGKn4cV2imVSmLV3ruGQWo5qfY8DdVg9cviDB,Orange,Orange Viking Tattoos,None,Round Sunglasses,Clown Hat,None,None
7184,195,61,0,https://solanart.io/nft/FToknWLFn2UP49mYtmv8S1aQwtesWahZX8pFYcuyGugH,Gray,Mecha Black,Polo Dark Blue,Round Sunglasses,Red Cap,Miner Pick,Cigarette
7190,5.9,3188,30.9,https://solanart.io/nft/Aumr63Fyq5xY1Dap3aajqGjNkGXBtxVJ27eJxsH8ee7D,Light Red,Orange,Bullminator Jacket,None,Silver Horns,None,None
7199,1.5,8130,55.05,https://solanart.io/nft/DCo8wCbwPLJLG4ntbALqpqHftLtV8XEBgGLoCgppq1Uv,Red,White Viking Tattoos,None,The One Sunglasses,Normal Horns,None,None
7208,1.9,7391,54.02,https://solanart.io/nft/C1irxWbxtip5V13dzPTr3WEAQDsB5JD4fd7rwu2EYLMB,Red,White Viking Tattoos,None,None,Normal Horns,None,Three Gold Earrings
7219,1,7512,62.53,https://solanart.io/nft/ABUcBjuJHuDYG87us93vaKSy3NSirmB7rZeoUGEJArtp,Green Blue,Clown,Polo Dark Blue,None,Normal Horns,None,None
7221,1,3836,77.29,https://solanart.io/nft/8ShRyNgLu1nZJfNrepTSZ9YvxRJzJkXTenSBab6DKLNZ,Blue,Red Tattoos,TShirt Pink,None,Normal Horns,Miner Pick,None
7240,9.5,794,4.51,https://solanart.io/nft/HCbBx4DidRxZfcspuWFpugo6yJMcpFFDVnCj7jScvZDF,Green,Blonde,Bull of Steel,None,Cowboy Hat,Viking Shield,None
7272,1.4,4682,69.9,https://solanart.io/nft/1VR9cp1epqLZxV9nkvPhtfwGsmYPc8hvAH8bQno6APm,Orange,White,None,None,Mecha Horns,Sword,None
7274,0.98,2722,81.97,https://magiceden.io/item-details/6jZbjKjUa3SfLCb3XNDm3iVdDY8GQFPSfExJjZ8T3uQm,Blue,Blonde Scars,None,Viper Color,Two Tone Horns,Stop Sign,None
7279,0.93,4363,75.88,https://magiceden.io/item-details/4nCF6mSEkX1MMZp3KydPsjLqvfVYCD9DWwmzBRGvyszK,Gray,Blonde Tattoos,None,None,Viking Helmet,Broom,None
7281,0.49,3810,82.5,https://magiceden.io/item-details/EheJLoPKsvrzvNeCkSEdU66w1EUKqpDuTuQWJAJ8v5G1,Purple,Blonde Zombie,None,None,Checkered Beret,None,Soldier Microphone
7296,25,584,0,https://solanart.io/nft/5doRrq5KfXwxKoYxuDMwsrF9X3sJmLPiJYW8LuonjaRX,Bronze,Orange Zombie,None,None,Normal Damaged Horn,Shield,Gold Combination V1
7297,0.99,4729,73.81,https://magiceden.io/item-details/HZCAFeeJoXcAdxQKcSH6CgwnRAE4PQvKUk11KPq2ghDg,Gray,Silver,None,Reading Glasses White,Party Hat,None,None
7299,2,4225,65.73,https://solanart.io/nft/7yMQV99b1PCaY8eH761Q8YuQ48vJThuwxX9kAmo76Mxk,Orange,White Viking Tattoos,Mecha Blue Armor,None,Two Tone Damaged Horn,None,None
7311,1.75,7130,56.57,https://solanart.io/nft/EhD7Sxk3kjqUz3sh1AxSBGR5g8Pv6hUzzd7V7zUPbcki,Bronze,Orange,Prisoner Uniform,None,Normal Horns,None,None
7340,0.75,5307,73.89,https://magiceden.io/item-details/b1GkxR4FrbeivbFMy8ST6z8o4X1MsjyFLYn4fWwy4WJ,Blue,Black Viking Tattoos,Cowboy Clothing,None,Zombie Ax,None,None
7342,1.89,8517,49.6,https://magiceden.io/item-details/CoDKY3jLZukbXTnxNE5trsNMwmixhQbxqf9VSi2zFxMX,Blue,White Scars,None,None,Party Hat Gold,None,None
7344,10,3818,0,https://solanart.io/nft/25iHVyWf2etZp3my4uF2aGe4GgcZMqpsFjMHffmGTzAF,Red,Red,Sherlock Clothing,None,Pharaoh,None,None
7352,2.5,916,74.02,https://solanart.io/nft/7TuwAsHZTjsuV1BrBJVKDijauTXVaoFSRHCcxxvttLqA,Light Red,Red Scars,Suit White,None,Camo Cap,None,Silver Combination V1
7354,8,3598,8.25,https://solanart.io/nft/FWobk1sZZZbGY92ZQTD2Z6djieZMBfFAwtkRtRHeWiga,Gray,Blonde Viking Tattoos,Over 9000 Armor,Aviator,Normal Horns,None,None
7370,5.5,6397,22.01,https://solanart.io/nft/HDCDcmSzGHwYkhUWFmhRvkGfkcH9bB7qTFnPKA6GF28r,Orange,White Scars,None,Sunglasses,Combat Horns,None,None
7380,1,3247,79.66,https://magiceden.io/item-details/A14yQwrDb4zp2KgmbpRczP9DY2aJcYpFfXPp2ocV3hRM,Blue,Black Scars,None,None,Normal Horns,Stop Sign,Silver Combination V5
7389,230,4913,0,https://solanart.io/nft/CWBAghQ2i1rDdSQxGAmizvhKEojw2z4kxfWstzwwvbsF,Gray,Marble,Oriental Tunic Black,None,Red Cap,None,None
7391,1.5,8892,51.99,https://solanart.io/nft/6DPRzn8dxVrzzp8a1cNt97qmr2in4Himdt2iSoWqGWc3,Red,Blonde Tattoos,None,Aviator,Normal Horns,None,None
7417,150,2071,0,https://solanart.io/nft/5pC4HLXcABQtMzKMEd459WCedEsJGRUHZ92Tsc8q9D42,Light Blue,Black Viking Tattoos,None,Aviator,Yellow Cap,Stop Sign,None
7418,2,1748,75.68,https://solanart.io/nft/B5xYEWyFeWcE8WeNx58sc1sbzJhmgN5XY7ZuRMeZfLo3,Red,Blonde,None,Protective Glasses Orange,Viking Helmet,None,Cigar
7419,4,739,59.73,https://solanart.io/nft/3BmL4scuAXDLmhMx61ykYhaHU48pMBYfZMDzziB5yKqk,Yellow,Red Tattoos,Clown Clothing,Mask,Normal Horns,Bull of War Blades,None
7422,0.5,6303,72.39,https://solanart.io/nft/DTBmhxgEt3tkAn3xjk7ohR1xfgkyMfyYFpkxGgQojnG4,Orange,Blonde,None,None,Miner Helmet,None,Gangster Toothpick
7423,9,5260,0,https://solanart.io/nft/Cgqd7rtw68Ax3VpbW4fnTkyUqDshjXW5puVeEdjcn6fk,Orange,Orange,None,None,Green Benie,Broom,None
7427,1.5,7941,55.81,https://magiceden.io/item-details/FWQqrTa2U3U2GGqWfgtYKHPBo7GgwAderC4qEZeMfTPW,Light Blue,Orange,None,Aviator,Two Tone Horns,None,None
7433,1000,4714,0,https://solanart.io/nft/2NcqufvV4E9r2xPNRkkLWNkV7XzAKGyEMYyoPrFsE7Nu,Gray,Mecha Silver,Wizard Robe,None,Two Tone Horns,None,None
7446,1.2,4670,71.94,https://solanart.io/nft/Eag8igkdm3m9jQ3tMJcEzXfG8neCGULkX4kd4En12hgj,Purple,Red Scars,None,None,Green Benie,Guitar,None
7450,5,8008,20.54,https://solanart.io/nft/3tjRPws3jFWY4NwqRKk9PaEktHwZuenZ2JX3genKRyjm,Bronze,White,None,Reading Glasses White,Normal Horns,None,None
7454,1,2529,82.54,https://magiceden.io/item-details/BRfwR3a6o6AcayYb5n7twyrVNvxz9dGRuK7cEa7BDdak,Light Green,Red Scars,None,None,Two Tone Horns,Broom,Cowboy Straw
7456,1,5057,72.39,https://solanart.io/nft/9tcLuUSYkhX8PSJxxuZ5EgBaxuZb9JAm6CnTbCX4WVKJ,Green Blue,Red Viking Tattoos,None,None,Marble Horns,None,Gold Earring
7458,9.2,2088,2.31,https://solanart.io/nft/CQum9aVukf8VwGAahF1DRvkKQkxEr8JReGMwaGc44TTV,Light Green,Orange Tattoos,Bull of Steel Light,None,Normal Horns,Guitar,None
7463,3,6034,48.47,https://solanart.io/nft/A2xJqMKmzZjh9Nbtbgyw3TyHoCc7Tv1u4LxXWrwNVt7g,Yellow,Blonde Viking Tattoos,None,Protective Glasses Clear,Camo Cap,None,None
7472,1.9,3062,71.4,https://solanart.io/nft/Gy7CusB8aHWwiomJBjhpWGKGqoHexNmXq5ZskmEYv1tZ,Green Blue,White Tattoos,Worker Apron,None,Normal Horns,Viking Shield,None
